,,,,,,Notifiable Offence List  2018-2019,,,,,,,
,,,,,,,,,,,,,
"This list can be filtered to show indictable, triable-either-way and summary offences.",,,,,,,,,,,,,
Click on the drop down arrow above the column marked ‘mode’ and select either “I” (indictable) “E” (triable-either-way) or “S” (summary).,,,,,,,,,,,,,
,,,,,,,,,,,,,
Home Office code,Mode,Max Sentence,Victim or State Based,Class,Sub class,Offence category,Offence,Act,Year added/amended/deleted,Commencement date,Cessation date,Note,
17/14,I,life,V,Sexual Offences,Other sexual offences,17B Sexual Assault on a Male Child under 13 ,Assault on a male child under 13 by penetration,Sexual Offences Act 2003 Sec 6,,,,,
17/15,E,10,V,Sexual Offences,Other sexual offences,17A Sexual Assault on a Male aged 13 and over,Sexual assault on a male,Sexual Offences Act 2003 Sec 3,,,,,
17/16,E,14,V,Sexual Offences,Other sexual offences,17B Sexual Assault on a Male Child under 13 ,Sexual assault on a male child under 13,Sexual Offences Act 2003 Sec 7,,,,,
19/7,I,life,V,Sexual Offences,Rape,19D Rape of a Female Child under 16,Rape of a female aged under 16,Sexual Offences Act 2003 Sec 1,,,,,
19/8,I,life,V,Sexual Offences,Rape,19C Rape of a Female aged 16 and over,Rape of a female aged 16 or over,Sexual Offences Act 2003 Sec 1,,,,,
19/9,I,life,V,Sexual Offences,Rape,19G Rape of a Male Child under 16,Rape of a male aged under 16,Sexual Offences Act 2003 Sec 1,,,,,
19/10,I,life,V,Sexual Offences,Rape,19F Rape of a Male aged 16 and over,19F Rape of a male aged 16 or over,Sexual Offences Act 2003 Sec 1,,,,,
19/11,I,life,V,Sexual Offences,Rape,19D Rape of a Female Child under 16,Attempted rape of a female aged under 16,Sexual Offences Act 2003 Sec 1,,,,,
19/12,I,life,V,Sexual Offences,Rape,19C Rape of a Female aged 16 and over,Attempted rape of a female aged 16 or over,Sexual Offences Act 2003 Sec 1,,,,,
19/13,I,life,V,Sexual Offences,Rape,19G Rape of a Male Child under 16,Attempted rape of a male aged under 16,Sexual Offences Act 2003 Sec 1,,,,,
19/14,I,life,V,Sexual Offences,Rape,19F Rape of a Male aged 16 and over,19F Attempted rape of a male aged 16 or over,Sexual Offences Act 2003 Sec 1,,,,,
19/16,I,life,V,Sexual Offences,Rape,19E Rape of a Female Child under 13,Rape of a female child under 13 by a male,Sexual Offences Act 2003 Sec 5,,,,,
19/17,I,life,V,Sexual Offences,Rape,19H Rape of a Male Child under 13,Rape of a male child under 13 by a male,Sexual Offences Act 2003 Sec 5,,,,,
19/18,I,life,V,Sexual Offences,Rape,19E Rape of a Female Child under 13,Attempted rape of a female child under 13 by a male,Sexual Offences Act 2003 Sec 5,,,,,
19/19,I,life,V,Sexual Offences,Rape,19H Rape of a Male Child under 13,Attempted rape of a male child under 13 by a male,Sexual Offences Act 2003 Sec 5,,,,,
20/3,I,life,V,Sexual Offences,Other sexual offences,20A Sexual Assault on a Female aged 13 or over,Assault on a female by penetration,Sexual Offences Act 2003 Sec 2,,,,,
20/4,I,life,V,Sexual Offences,Other sexual offences,20B Sexual Assault on a Female Child under 13,Assault of a female child under 13 by penetration,Sexual Offences Act 2003 Sec 6,,,,,
20/5,E,10,V,Sexual Offences,Other sexual offences,20A Sexual Assault on a Female aged 13 or over,Sexual assault on a female,Sexual Offences Act 2003 Sec 3,,,,,
20/6,E,14,V,Sexual Offences,Other sexual offences,20B Sexual Assault on a Female Child under 13,Sexual assault of a female child under 13,Sexual Offences Act 2003 Sec 7,,,,,
21/2,I,life,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Female child penetration,Sexual Offences Act 2003 Sec 8,,,,,
21/3,E,14,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Female child - no penetration,Sexual Offences Act 2003 Sec 8,,,,,
21/4,I,life,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Male child penetration,Sexual Offences Act 2003 Sec 8,,,,,
21/5,E,14,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Male child - no penetration,Sexual Offences Act 2003 Sec 8,,,,,
21/10,E,10,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Engaging in sexual activity in the presence of a child under 13 by an offender over 18 years old,Sexual Offences Act 2003 Sec 11,,,,,
21/11,E,10,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing a child under 13 to watch a sexual act - Offender aged 18 or over,Sexual Offences Act 2003 Sec 12,,,,,
21/12,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Sexual activity with a child under 13 - Female child penetration - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/13,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Sexual activity with a child under 13 - Male child penetration - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/14,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Female child penetration- Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/15,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Male child - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/16,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Engaging in sexual activity in the presence of a child under 13 - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/17,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing a child under 13 to watch a sexual act - Offender aged  under 18 ,Sexual Offences Act 2003 Sec 13,,,,,
21/22,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Sexual activity with a child under 13 - Female child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/23,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Sexual activity with a child under 13 - Male child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/24,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Female child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
21/25,E,5,S/V,Sexual Offences,Other sexual offences,21 Sexual Activity involving a Child under 13,Causing or inciting a child under 13 to engage in sexual activity - Male child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 13,,,,,
22/2,I,life,S/V,Sexual Offences,Other sexual offences,22A Causing Sexual Activity without Consent,Causing a person to engage in sexual activity without consent - Female person,Sexual Offences Act 2003 Sec 4,,,,,
22/3,I,life,S/V,Sexual Offences,Other sexual offences,22A Causing Sexual Activity without Consent,Causing a person to engage in sexual activity without consent - Male person,Sexual Offences Act 2003 Sec 4,,,,,
22/4,E,10,S/V,Sexual Offences,Other sexual offences,22A Causing Sexual Activity without Consent,Causing a person to engage in sexual activity without consent - Female person - no penetration,Sexual Offences Act 2003 Sec 4,,,,,
22/5,E,10,S/V,Sexual Offences,Other sexual offences,22A Causing Sexual Activity without Consent,Causing a person to engage in sexual activity without consent - Male person - no penetration,Sexual Offences Act 2003 Sec 4,,,,,
22/6,I,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Female child penetration,Sexual Offences Act 2003 Sec 9,,,,,
22/7,I,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Male child penetration,Sexual Offences Act 2003 Sec 9,,,,,
22/8,I,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Female child penetration,Sexual Offences Act 2003 Sec 10,,,,,
22/9,I,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Male child,Sexual Offences Act 2003 Sec 10,,,,,
22/10,E,10,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Engaging in sexual activity in the presence of a child under 16,Sexual Offences Act 2003 Sec 11,,,,,
22/11,E,10,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing a child under 16 to watch a sexual act,Sexual Offences Act 2003 Sec 12,,,,,
22/12,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Female child penetration - Offender under 18,Sexual Offences Act 2003 Sec 9,,,,,
22/13,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Male child penetration - Offender under 18,Sexual Offences Act 2003 Sec 9,,,,,
22/14,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Female child penetration- Offender under 18,Sexual Offences Act 2003 Sec 10,,,,,
22/15,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Male child penetration - Offender under 18,Sexual Offences Act 2003 Sec 10,,,,,
22/16,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Engaging in sexual activity in the presence of a child under 16 - Offender under 16,Sexual Offences Act 2003 Sec 11,,,,,
22/17,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing a child under 16 to watch a sexual act - Offender under 18,Sexual Offences Act 2003 Sec 12,,,,,
22/18,E,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Female child - no penetration,Sexual Offences Act 2003 Sec 9,,,,,
22/19,E,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Male child - no penetration,Sexual Offences Act 2003 Sec 9,,,,,
22/20,E,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Female child - no penetration,Sexual Offences Act 2003 Sec 10,,,,,
22/21,E,14,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Male child -no penetration,Sexual Offences Act 2003 Sec 10,,,,,
22/22,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Female child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 9,,,,,
22/23,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Sexual activity with a child under 16 - Male child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 9,,,,,
22/24,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Female child - no penetration - Offender under 18,Sexual Offences Act 2003 Sec 10,,,,,
22/25,E,5,S/V,Sexual Offences,Other sexual offences,22B Sexual Activity involving a Child under 16,Causing or inciting a child under 16 to engage in sexual activity - Male child -no penetration - Offender under 18,Sexual Offences Act 2003 Sec 10,,,,,
23/4,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - penetration - offender 18 or over - victim female 13 to 17,Sexual Offences Act 2003 Sec 25,,,,,
23/5,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - penetration - offender 18 or over - victim male 13 to 17,Sexual Offences Act 2003 Sec 25,,,,,
23/6,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - no penetration - offender under 18 - victim female 13 to 17,Sexual Offences Act 2003 Sec 25,,,,,
23/7,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - no penetration - offender under 18 - victim male 13 to 17,Sexual Offences Act 2003 Sec 25,,,,,
23/8,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - penetration - offender 18 or over - victim female 13 to 17,Sexual Offences Act 2003 Sec 26,,,,,
23/9,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - penetration - offender 18 or over - victim male 13 to 17,Sexual Offences Act 2003 Sec 26,,,,,
23/10,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - no penetration - offender under 18 - victim female 13 to 17,Sexual Offences Act 2003 Sec 26,,,,,
23/11,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - no penetration - offender under 18 - victim male 13 to 17,Sexual Offences Act 2003 Sec 26,,,,,
23/12,E,2,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sex with an adult relative - penetration - offender aged 16 or over relative aged 18 or over,Sexual Offences Act 2003 Sec 64,,,,,
23/13,E,2,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sex with an adult relative - consenting to penetration - offender aged 16 or over relative aged 18 or over,Sexual Offences Act 2003 Sec 65,,,,,
23/14,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - penetration - offender 18 or over - victim female under 13,Sexual Offences Act 2003 Sec 25,,,,,
23/15,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - penetration - offender 18 or over - victim male under 13,Sexual Offences Act 2003 Sec 25,,,,,
23/16,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - no penetration - offender under 18 - victim female under 13,Sexual Offences Act 2003 Sec 25,,,,,
23/17,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - no penetration - offender under 18 - victim male under 13,Sexual Offences Act 2003 Sec 25,,,,,
23/18,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - penetration - offender 18 or over - victim female under 13,Sexual Offences Act 2003 Sec 26,,,,,
23/19,I,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - penetration - offender 18 or over - victim male under 13,Sexual Offences Act 2003 Sec 26,,,,,
23/20,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - no penetration - offender under 18 - victim female under 13,Sexual Offences Act 2003 Sec 26,,,,,
23/21,E,5,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Inciting a child family member to engage in sexual activity - no penetration - offender under 18 - victim male under 13,Sexual Offences Act 2003 Sec 26,,,,,
23/22,E,14,S/V,Sexual Offences,Other sexual offences,23 Incest or Familial Sexual Offences,Sexual activity with a child family member - no penetration - offender 18 or over - victim female 13 to 17,Sexual Offences Act 2003 Sec 25,,,,,
